date,product_type,unit_cost,unit_price,quantity,revenue,total_cost,profit,profit_margin,roi
2025-02-21,装饰板,24.76667549835554,35.051894374072056,69,2418.580711810972,1708.9006093865323,709.6801024244396,0.2934283313179361,0.41528459790250954
2025-08-25,玻璃灯饰,16.072200474864605,29.63839652933715,72,2133.964550112275,1157.1984341902516,976.7661159220233,0.45772368424331716,0.8440783249119365
2025-08-03,定制工艺品,51.42486605862449,118.94630393606684,89,10586.221050309949,4576.81307921758,6009.407971092369,0.5676631861863892,1.3130114485950768
2025-08-22,定制工艺品,37.15135928170588,134.31646954663023,115,15446.393997862477,4272.406317396176,11173.9876804663,0.7234042898305322,2.615385066483167
2025-05-05,艺术摆件,34.97142398176534,54.69673345821941,43,2351.9595387034346,1503.7712312159097,848.188307487525,0.3606304842961312,0.5640407861784285
2025-04-15,玻璃灯饰,26.075723993836384,48.32488754497752,72,3479.3919032383815,1877.4521275562197,1601.9397756821618,0.46040797364366604,0.853251996239884
2025-05-19,定制工艺品,20.68040532432323,51.03007500748874,54,2755.624050404392,1116.7418875134545,1638.8821628909377,0.594740840155764,1.4675568107685872
2025-05-13,艺术摆件,27.634712732068564,43.56966744860114,82,3572.7127307852934,2266.0464440296223,1306.666286755671,0.3657350549055932,0.5766282020381176
2025-03-08,装饰板,32.13155529428992,46.06103869662057,60,2763.662321797234,1927.893317657395,835.7690041398391,0.30241357547485437,0.43351413508471076
2025-01-06,装饰板,35.42173393911526,48.834893613743716,48,2344.0748934596986,1700.2432290775328,643.8316643821659,0.2746634359587006,0.378670329851263
2025-02-14,装饰板,40.03512605361131,67.11321664336515,36,2416.0757991611454,1441.264537930007,974.8112612311384,0.4034688239373906,0.676358319778821
2025-01-07,装饰板,46.58880919865081,81.04289869040804,65,5267.788414876522,3028.2725979123024,2239.51581696422,0.42513397285276394,0.739535740114066
2025-03-23,艺术摆件,43.7339975134748,65.79649205866195,56,3684.6035552850694,2449.103860754589,1235.4996945304806,0.3353141460112641,0.5044701102017835
2025-08-12,艺术摆件,21.26100948446537,33.61558436310353,54,1815.2415556075905,1148.0945121611298,667.1470434464607,0.3675252152450619,0.5810906997461804
2025-07-30,定制工艺品,42.73050467127419,111.75607568075884,64,7152.388843568566,2734.752298961548,4417.636544607018,0.6176449073485931,1.615369898869635
2025-03-01,装饰板,31.962996121365734,44.32873578644024,72,3191.6689766236973,2301.335720738333,890.3332558853645,0.278955387418404,0.3868767376537834
2025-05-25,艺术摆件,32.62298069567086,49.979040083738724,44,2199.0777636845037,1435.4111506095178,763.6666130749859,0.3472667614061452,0.532019423668759
2025-02-19,装饰板,44.393482755668124,72.08555226806244,17,1225.4543885570615,754.6892068463582,470.76518171070336,0.3841556128947535,0.6237868217009537
2025-01-29,定制工艺品,19.20517977339872,65.04282287076285,94,6114.025349851708,1805.2868986994795,4308.738451152229,0.7047302234781763,2.3867333520540277
2025-02-27,定制工艺品,16.09108749359549,59.53294532631904,92,5477.030970021351,1480.3800494107852,3996.6509206105657,0.7297112144310159,2.6997465429240934
2025-03-16,艺术摆件,21.67687057354874,42.446734276958985,62,2631.697525171457,1343.965975560022,1287.7315496114352,0.4893159404888442,0.9581578499967947
2025-01-27,艺术摆件,41.99071371225529,84.48065698842659,13,1098.2485408495456,545.8792782593188,552.3692625902269,0.5029546974521304,1.01188904688158
2025-02-27,装饰板,33.35644940587895,43.882645457910456,45,1974.7190456059705,1501.0402232645527,473.6788223414178,0.23987150141455327,0.31556704144225567
2025-01-25,玻璃灯饰,37.16998374042306,91.13631620293408,49,4465.6794939437705,1821.32920328073,2644.35029066304,0.5921495920719868,1.4518793669479497
2025-04-03,艺术摆件,45.32019385945623,92.12311915004798,47,4329.786600052255,2130.049111394443,2199.7374886578123,0.508047553343914,1.032716793660099
2025-05-11,定制工艺品,39.263634334895855,146.90568391475563,55,8079.812615311559,2159.499888419272,5920.312726892287,0.732728963995163,2.7415202745048
2025-08-10,装饰板,20.196911723538253,30.601410327301018,26,795.6366685098264,525.1197048119946,270.5169636978319,0.3400006239085132,0.5151529474497314
2025-06-15,定制工艺品,22.663919695513943,58.62398676614719,23,1348.3516956213855,521.2701529968207,827.0815426245648,0.6134019375734205,1.5866658351137348
2025-03-05,艺术摆件,19.458400107284923,34.53370782299212,109,3764.1741527061413,2120.965611694057,1643.2085410120844,0.43653892576430037,0.7747454894846794
2025-04-20,艺术摆件,46.866849883833446,95.13696295956024,83,7896.3679256435,3889.948540358176,4006.4193852853236,0.5073749631491276,1.0299414873278563
2025-02-10,定制工艺品,30.307839661135404,87.83207921682931,81,7114.398416563175,2454.9350125519677,4659.463404011207,0.6549342799193557,1.897998676212441
2025-03-27,艺术摆件,26.365637050898393,56.91988406704678,61,3472.1129280898535,1608.303860104802,1863.8090679850516,0.5367939080859351,1.158866252962671
2025-08-21,装饰板,17.6469971588135,26.44334827015581,40,1057.7339308062324,705.8798863525401,351.85404445369227,0.33264891501164184,0.498461638100798
2025-07-13,玻璃灯饰,39.471619868771725,109.95723115666816,62,6817.348331713426,2447.240431863847,4370.10789984958,0.6410275208500643,1.7857288736118397
2025-04-14,定制工艺品,33.278032585976305,122.63560812015025,53,6499.687230367963,1763.7357270567443,4735.951503311218,0.7286429847245288,2.685182043238641
2025-04-13,定制工艺品,35.70638412023203,132.30039536779415,91,12039.335978469268,3249.280954941115,8790.055023528152,0.7301112818221854,2.705230832735869
2025-04-21,艺术摆件,36.26121664505216,68.29128101700091,73,4985.263514241066,2647.0688150888077,2338.1946991522586,0.46902128492764633,0.8833146633076154
2025-02-27,艺术摆件,33.0815821544556,53.4201268442329,102,5448.852938111755,3374.3213797544713,2074.5315583572838,0.3807281242345644,0.614799636692648
2025-01-12,艺术摆件,25.300173781832918,41.83256705564631,48,2007.9632186710228,1214.4083415279802,793.5548771430426,0.39520389106940895,0.6534497911506308
2025-02-24,定制工艺品,38.75634822028552,107.76511127528747,72,7759.088011820698,2790.4570718605573,4968.6309399601405,0.6403627504148176,1.7805796011215003
2025-02-28,玻璃灯饰,32.45225860153576,61.22566720933836,10,612.2566720933836,324.5225860153576,287.734086078026,0.46995663615102223,0.8866380907750111
2025-07-10,定制工艺品,27.623863347123635,103.02057388377787,88,9065.810501772452,2430.89997454688,6634.910527225572,0.7318607118390996,2.729404992676558
2025-02-06,玻璃灯饰,31.706711925615842,58.59815815933048,53,3105.7023824445155,1680.4557320576396,1425.246650386876,0.4589128238569519,0.8481310296949792
2025-06-26,装饰板,28.908733352899485,43.2982746498653,97,4199.932641036934,2804.14713523125,1395.785505805684,0.33233521227642215,0.49775758492450767
2025-06-13,装饰板,27.932059708801958,49.05377134438641,101,4954.430905783028,2821.138030588998,2133.29287519403,0.43058282893883076,0.7561816728083455
2025-01-12,装饰板,32.407962932339544,45.951122532425806,48,2205.6538815564386,1555.582220752298,650.0716608041405,0.29472967913959913,0.4178960469796049
2025-08-10,装饰板,26.050446100549642,36.22284510671468,94,3404.9474400311797,2448.7419334516662,956.2055065795134,0.28082827221872103,0.390488476354745
2025-03-10,装饰板,17.98320326770693,27.019949926774263,98,2647.9550928238777,1762.3539202352792,885.6011725885985,0.3344472022915466,0.5025103995401606
2025-03-25,玻璃灯饰,27.815641335426424,82.42594496083294,105,8654.724220887458,2920.6423402197747,5734.081880667683,0.6625377925767933,1.9632947868023447
2025-03-07,定制工艺品,33.03729372772612,101.67838877048605,24,2440.2813304916654,792.895049465427,1647.3862810262385,0.6750804755344847,2.0776851641801937
2025-01-31,装饰板,16.757089991101342,26.13916640392338,46,1202.4016545804755,770.8261395906617,431.57551498981377,0.3589279117720383,0.559886974278009
2025-01-10,装饰板,29.73788530645524,47.400469899160946,27,1279.8126872773455,802.9229032742915,476.88978400305405,0.3726246729258344,0.5939421855551937
2025-04-17,装饰板,39.16781898820367,67.45032235487284,22,1483.9070918072025,861.6920177404808,622.2150740667217,0.4193086464119166,0.7220852244845986
2025-02-13,装饰板,36.91838673781546,57.9601290515339,51,2955.9665816282286,1882.8377236285885,1073.12885799964,0.3630382240006688,0.5699529197511061
2025-01-26,玻璃灯饰,16.179853347023457,47.255689018302775,48,2268.273072878533,776.632960657126,1491.6401122214072,0.6576104658900057,1.9206500210334856
2025-03-10,装饰板,26.821627264909115,40.197291000131244,109,4381.504719014306,2923.5573718750934,1457.9473471392125,0.3327503770136764,0.4986894942322008
2025-05-06,装饰板,47.25402950632075,72.17438363612818,54,3897.416716350922,2551.7175933413205,1345.6991230096014,0.345279763737852,0.5273699278169296
2025-08-27,定制工艺品,30.418583189437197,67.72194792593545,61,4131.038823482063,1855.533574555669,2275.505248926394,0.5508312427352994,1.226334721251968
2025-01-08,玻璃灯饰,37.50268488734522,87.475022369145,63,5510.926409256134,2362.6691479027486,3148.2572613533857,0.5712755038908853,1.3325002631654854
2025-01-05,艺术摆件,39.676204863866325,86.69417010736437,57,4941.56769611977,2261.5436772403805,2680.024018879389,0.5423428724823105,1.1850419011803717
2025-07-29,定制工艺品,40.71446427779456,83.65587569735047,59,4935.696666143677,2402.153392389879,2533.543273753798,0.5133101657426787,1.0546967074543063
2025-03-13,艺术摆件,45.49198018598939,98.19956842659597,72,7070.36892671491,3275.4225733912363,3794.946353323674,0.5367395100112423,1.1586127494366458
2025-04-15,定制工艺品,31.10027046322001,64.89947433310384,84,5451.555843980723,2612.422718910481,2839.133125070242,0.5207931838770469,1.086781669949001
2025-03-14,定制工艺品,49.61954370461571,107.32047619000578,44,4722.100952360254,2183.259923003091,2538.8410293571633,0.537650731098447,1.1628670515166915
2025-04-08,玻璃灯饰,29.06837803375612,80.50240594082217,51,4105.622702981931,1482.4872797215621,2623.135423260369,0.6389129282033574,1.7694151303295103
2025-03-23,艺术摆件,40.882656346754565,72.07492022101628,84,6054.293298565368,3434.1431331273834,2620.1501654379845,0.43277555880202534,0.7629705763172087
2025-08-01,玻璃灯饰,25.274952367069197,66.58839488705847,26,1731.2982670635201,657.1487615437991,1074.149505519721,0.6204300702856946,1.6345606480278345
2025-03-01,艺术摆件,34.92264516441707,63.248179743441845,61,3858.1389643499524,2130.2813550294413,1727.857609320511,0.44784742729235344,0.8110936169258409
2025-07-19,装饰板,36.95976439780528,55.06609019567736,54,2973.5688705665775,1995.8272774814852,977.7415930850923,0.3288108114001057,0.48989289008961473
2025-01-26,艺术摆件,50.83092533308913,105.2015334077443,19,1998.8291347471416,965.7875813286934,1033.041553418448,0.5168233419557051,1.0696364018237108
2025-08-16,定制工艺品,41.369113258955196,136.2128332916201,64,8717.621330663686,2647.6232485731325,6069.998082090553,0.6962906338612938,2.29262153720769
2025-05-03,定制工艺品,36.59043897982823,132.24098306817945,30,3967.2294920453833,1097.7131693948468,2869.5163226505365,0.7233048474770994,2.61408572171222
2025-03-09,装饰板,34.911705156002476,53.866522502973844,98,5278.919205291437,3421.347105288243,1857.572100003194,0.3518849271535009,0.5429358795931629
2025-08-28,玻璃灯饰,39.332278509601494,95.92010965803993,39,3740.8842766635576,1533.9588618744583,2206.9254147890992,0.5899475235190716,1.4387122560068482
2025-06-07,装饰板,32.26401518494359,43.909487123555024,64,2810.2071759075216,2064.8969718363896,745.3102040711319,0.2652153942459574,0.36094304666847365
2025-07-22,玻璃灯饰,32.47672359106454,65.65176674111025,83,5449.09663951215,2695.568058058357,2753.5285814537933,0.5053183607513176,1.0215021554444392
2025-07-08,装饰板,33.66717805349158,57.33507881107302,43,2465.4083888761397,1447.688656300138,1017.7197325760017,0.41279965508673017,0.702996274887579
2025-05-09,艺术摆件,25.864234700225047,38.84313554683121,66,2563.64694609086,1707.0394902148532,856.607455876007,0.33413628080972396,0.5018088103914876
2025-08-08,艺术摆件,23.0801576980609,41.26085787816334,116,4786.259513866948,2677.2982929750647,2108.961220891883,0.44062826405081335,0.7877199288646933
2025-05-05,装饰板,45.139254283685325,64.45084285002339,86,5542.772485102012,3881.975868396938,1660.796616705074,0.2996328319751533,0.4278224989046364
2025-04-10,玻璃灯饰,28.867104954342757,73.57160404043779,37,2722.1493494961983,1068.082883310682,1654.0664661855162,0.6076325189474422,1.5486311896118874
2025-08-13,玻璃灯饰,22.54995393162763,64.11203446553593,121,7757.556170329847,2728.5444257269432,5029.0117446029035,0.6482726820383529,1.8431115495812629
2025-05-30,定制工艺品,25.196923174509863,75.18901322316725,12,902.268158678007,302.36307809411835,599.9050805838887,0.6648855717826314,1.9840553428853263
2025-05-18,定制工艺品,24.45933923195183,55.16055283813417,76,4192.202015698197,1858.909781628339,2333.292234069858,0.5565791498912906,1.255193908348783
2025-05-26,定制工艺品,31.089666010656117,100.92902764239405,21,2119.509580490275,652.8829862237785,1466.6265942664963,0.6919650695455896,2.2463850723838648
2025-08-19,装饰板,34.47569047288084,50.63146673871158,64,3240.413871277541,2206.444190264374,1033.9696810131672,0.3190856853743569,0.46861356637771023
2025-02-05,定制工艺品,26.130359608674244,67.47038658688362,66,4453.045514734319,1724.6037341725,2728.441780561819,0.6127136521587081,1.5820688118079373
2025-05-03,艺术摆件,29.896206086031178,62.25299487743918,46,2863.6377643622022,1375.2254799574341,1488.4122844047681,0.5197627657128875,1.0823041792759958
2025-06-09,装饰板,40.05021021058853,62.73780896614057,65,4077.957582799137,2603.2636636882544,1474.6939191108827,0.3616256150704351,0.5664788932756678
2025-05-05,定制工艺品,21.97229324263884,58.9133774173397,11,648.0471515907367,241.69522566902725,406.35192592170944,0.6270406789448157,1.6812575622745642
2025-05-30,装饰板,36.925641824593406,60.74277109980222,44,2672.681928391298,1624.72824028211,1047.9536881091879,0.39209816812730763,0.6450024454103329
2025-02-24,玻璃灯饰,26.206237481217354,70.95066239213126,92,6527.460940076076,2410.9738482719968,4116.48709180408,0.6306413978719423,1.7073959946742954
2025-07-31,定制工艺品,25.908801637467178,97.2485919005826,29,2820.2091651168953,751.3552474865481,2068.853917630347,0.7335817297596062,2.7534963315304277
2025-04-28,定制工艺品,49.1467393669959,172.78322227668346,117,20215.637006371966,5750.168505938521,14465.468500433446,0.7155583816564342,2.515659929877559
2025-07-29,玻璃灯饰,44.60109876123858,107.40863891456941,69,7411.196085105289,3077.4758145254623,4333.720270579826,0.5847531519628195,1.4082061181845789
2025-08-14,艺术摆件,14.363598122726518,24.98076984791087,21,524.5961668061283,301.6355605772569,222.96060622887137,0.42501379220193486,0.7391721513278445
2025-07-20,装饰板,34.880536189993904,61.78017930938004,30,1853.405379281401,1046.4160856998171,806.989293581584,0.43540895186916334,0.7711935095511167
2025-07-29,艺术摆件,38.589782408901016,84.6856869484467,50,4234.2843474223355,1929.4891204450507,2304.795226977285,0.544317537007252,1.1945106103763192
2025-08-27,装饰板,31.716244135138933,51.924309448342036,71,3686.6259708322846,2251.853333594864,1434.7726372374204,0.3891831307512623,0.6371519032045244
2025-08-22,玻璃灯饰,47.21837585709139,102.25682146966007,55,5624.125180831304,2597.010672140026,3027.1145086912775,0.5382373989484777,1.1656149669176488
2025-03-07,玻璃灯饰,25.157059539419194,62.58195198635522,41,2565.860031440564,1031.439441116187,1534.420590324377,0.5980141439994681,1.4876497147170187
2025-01-10,定制工艺品,36.88010675017553,135.01670414347794,121,16337.02120136083,4462.492916771239,11874.528284589593,0.7268478223925225,2.6609629429241104
2025-02-23,艺术摆件,40.70692750213096,84.5743627229183,52,4397.866861591751,2116.76023011081,2281.1066314809414,0.5186847858907953,1.0776405371908977
2025-05-21,定制工艺品,17.998926578399434,40.376979762669116,61,2462.995765522816,1097.9345212823655,1365.0612442404504,0.5542280110054071,1.2432993204786804
2025-02-01,定制工艺品,29.84158909187552,106.74304626953567,73,7792.242377676103,2178.4360037069127,5613.806373969191,0.7204352870300997,2.576989346676476
2025-08-09,玻璃灯饰,22.99173491494571,58.47960526550736,35,2046.7861842927575,804.7107220230998,1242.0754622696577,0.6068418244179433,1.5435055458773954
2025-01-05,艺术摆件,32.874637619031795,72.2060651879835,70,5054.424563158845,2301.2246333322255,2753.199929826619,0.5447108558893917,1.1964064220188375
2025-06-08,定制工艺品,40.74272472714008,91.91757782213756,50,4595.878891106878,2037.136236357004,2558.7426547498735,0.5567471892484144,1.2560488636369527
2025-04-25,装饰板,29.28788172128786,47.346637674588635,42,1988.5587823327228,1230.0910322940902,758.4677500386326,0.38141580564638644,0.6165948130067321
2025-02-09,定制工艺品,38.38420344095768,119.87434735304777,5,599.3717367652389,191.92101720478837,407.4507195604505,0.6797963510248737,2.1230125053249496
2025-03-04,定制工艺品,38.246700698969384,100.88046283497377,83,8373.078415302823,3174.476158014459,5198.602257288365,0.6208710822279275,1.6376252328005942
2025-06-04,艺术摆件,37.44593704222461,76.33404539283515,59,4503.708678177274,2209.3102854912518,2294.3983926860224,0.5094464488352749,1.038513425548938
2025-08-07,艺术摆件,35.46674138980458,70.10648274814486,55,3855.856551147967,1950.670776439252,1905.185774708715,0.49410182911018885,0.9766823790667715
2025-04-30,艺术摆件,23.590748587201922,39.36920894237108,59,2322.7833275998937,1391.8541666449134,930.9291609549803,0.40078174743784606,0.6688410203196788
2025-08-15,装饰板,29.267564071464385,41.940701424537295,74,3103.61190541576,2165.7997412883647,937.8121641273951,0.3021679877213146,0.43300963900269046
